,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,cpu_utilization,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,scheduler.policy,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.drop_caches,vm.swappiness,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,instructions,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,major-faults,migrations,minor-faults,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
197,197,2345.0,0.0,1.0,0.0,0.0,0.0,652800.0,1.0,229500000.0,1.0,204000000.0,6.69086456299,110658.66666666669,5778.666666666668,36074.66666666666,39580.617159500005,40257.89650536667,41517.43578253333,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,100.0,100.0,160421291.0,2083475180.0,2035914877.3333333,0.0,1657.666666666667,0.0,0.0,44.33333333333334,2956.666666666666,2944.0,1.0,1254.6666666666667,641.3333333333334,0.0,0.0,1254.6666666666667,0.0,0.0,0.0,0.0,0.0,7339.0,641.3333333333334,53385041.66666666,818884951.6666666,53857218.33333334,160678347.33333334,2093452316.6666667,11054.333333333336,20947128451.33333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,1.3333333333333333,1.3333333333333333,923.3333333333335,8435.666666666666,8435.666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,922.3333333333335,922.3333333333335,0.0,1.0,1.0,0.0,1.0,920.3333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,61.66666666666666,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3381616991.333333,6666.0,6666.0,10918.666666666666,10918.666666666666,11150.0,44.33333333333334,1150.0,111401.0,50073.66666666666,49663.66666666666,715.0,0.0,0.0,0.0,701.3333333333335,0.0,0.0,401.0,411.0,410.0,151.66666666666666,399.0,7171581120.0,1394474453.3333333,16659346869.333334,728364786133.3334,11666476960.0,0.0,0.0,11054.333333333336,0.0,0.0,16678.333333333332,820.0,15166.333333333336
198,198,299.0,0.0,1.0,0.0,0.0,0.0,2035200.0,1.0,675750000.0,1.0,204000000.0,1.09604525566,23418.66666666667,2232.6666666666665,8636.0,40222.91666666666,41000.0,42033.333333333336,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,500.0,41260520.66666666,818716333.3333334,788726020.6666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.333333333333336,1.0,21014981.33333333,331011837.0,21231000.33333333,41073833.66666666,821046908.0,2043.333333333333,7414373780.333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1615488748.6666667,1789.666666666667,1789.666666666667,2950.666666666666,2950.666666666666,2998.666666666666,0.0,202.66666666666663,32202.33333333333,25335.33333333333,25249.66666666667,168.0,0.0,0.0,0.0,121.33333333333331,0.0,0.0,77.0,86.66666666666669,85.66666666666667,31.33333333333333,75.0,798249866.6666666,2045002.666666667,4363285344.0,120327977024.0,1658080533.3333333,0.0,0.0,2043.333333333333,0.0,0.0,2435.0,171.33333333333334,2882.0
199,199,2348.0,0.0,1.0,0.0,0.0,0.0,652800.0,1.0,229500000.0,1.0,204000000.0,7.303605238596668,98344.66666666669,4993.0,30103.0,39568.26721316666,40271.99531546667,41521.32435466666,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,500.0,141496643.66666666,1877688691.0,1856689897.3333333,0.0,2029.666666666667,0.0,0.0,50.66666666666666,3424.333333333333,3410.333333333333,1.0,1344.0,642.3333333333334,0.0,0.0,1344.0,0.0,0.0,0.0,0.0,0.0,7881.666666666668,642.3333333333334,49084703.33333334,745313767.3333334,49455276.33333334,141502465.33333334,1902229365.3333333,10087.333333333334,18875422816.666668,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,927.0,8611.333333333334,8611.333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,926.0,926.0,0.0,1.0,1.0,0.0,1.0,924.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,77.33333333333333,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3108354024.333333,6119.0,6119.0,9815.0,9815.0,10027.666666666666,49.0,1003.6666666666665,97300.0,45691.33333333334,45343.33333333334,783.0,0.0,0.0,0.0,594.3333333333334,0.0,0.0,339.0,349.0,348.0,127.33333333333331,337.0,6995544672.0,1762526218.6666667,14952141813.333334,1029729839541.3334,11407795573.333334,0.0,0.0,10087.333333333334,0.0,0.0,17012.0,696.0,13625.333333333336
200,200,302.0,0.0,1.0,0.0,0.0,0.0,2035200.0,1.0,675750000.0,1.0,204000000.0,1.089308341343333,25300.33333333333,2308.0,9702.666666666666,40194.44444443333,40766.66666666666,42111.11111113334,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,100.0,44570511.0,816646292.6666666,797340121.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,1.0,21591928.0,343009521.0,22052860.666666668,41897564.66666666,836992645.0,2213.6666666666665,7408533759.333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.666666666666666,0.0,0.0,0.0,0.0,0.0,11.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1627972201.6666667,1721.333333333333,1721.333333333333,2883.333333333333,2883.333333333333,2935.0,0.0,227.0,32793.666666666664,25713.0,25625.33333333333,133.0,0.0,0.0,0.0,145.33333333333334,0.0,0.0,79.0,88.66666666666669,87.66666666666669,30.66666666666667,77.0,1056653152.0,11616053.333333336,4364239840.0,149532289013.33334,1620235968.0,0.0,0.0,2213.6666666666665,0.0,0.0,2586.6666666666665,175.33333333333337,3085.0
201,201,2351.0,0.0,1.0,0.0,0.0,0.0,652800.0,1.0,229500000.0,1.0,204000000.0,4.698576291403334,76766.33333333331,4207.333333333333,24538.33333333333,39665.06410256666,40351.87728936667,41590.20146519999,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,100.0,500.0,111995654.66666669,1599713971.3333333,1553155729.0,0.0,1758.0,0.0,0.0,43.33333333333334,2981.0,2971.333333333333,1.0,1179.6666666666667,619.6666666666666,0.0,0.0,1179.6666666666667,0.0,0.0,0.0,0.0,0.0,7858.666666666668,619.6666666666666,41158219.66666666,614271156.0,41157903.66666666,112891162.33333331,1629962606.6666667,7587.0,15736298718.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,2.0,880.6666666666665,8495.0,8495.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,879.6666666666665,879.6666666666665,0.0,1.0,1.0,0.0,1.0,877.6666666666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,11.0,0.0,0.0,0.0,68.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2692580798.333333,4581.333333333333,4581.333333333333,7978.0,7978.0,8126.666666666668,30.0,750.3333333333335,77995.0,39626.333333333336,39352.333333333336,515.3333333333334,0.0,0.0,0.0,455.33333333333326,0.0,0.0,265.0,275.0,274.0,102.0,263.0,4627218229.333333,1156857866.6666667,12078821888.0,543343301589.3333,7007266986.666667,0.0,0.0,7587.0,0.0,0.0,10839.0,548.0,10586.333333333334
202,202,305.0,0.0,1.0,0.0,0.0,0.0,2035200.0,1.0,675750000.0,1.0,204000000.0,1.0831379890466666,23877.0,2232.0,9093.333333333334,40141.66666666666,40816.66666666666,42161.1111111,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,100.0,100.0,40589564.333333336,811781544.0,783135591.6666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.666666666666664,1.0,20711632.666666668,338514196.0,20909565.33333333,41890045.0,838888314.0,2041.333333333333,7325375704.333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1640416457.3333333,1618.666666666667,1618.666666666667,2898.666666666666,2898.666666666666,2946.666666666666,0.0,227.66666666666663,32346.0,25486.66666666667,25403.0,124.66666666666669,0.0,0.0,0.0,138.66666666666666,0.0,0.0,75.0,84.66666666666667,83.66666666666667,28.33333333333333,73.0,853303402.6666666,3571765.333333333,4330638709.333333,155501605461.33334,1529704149.3333333,0.0,0.0,2041.333333333333,0.0,0.0,2404.0,167.33333333333334,2921.0
203,203,2354.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,318750000.0,1.0,665600000.0,5.007591644923333,142106.66666666663,7502.333333333332,36318.333333333336,39694.02180923332,40476.1904762,41585.6497613,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,100.0,184316234.66666663,1776026550.0,1758735703.3333333,0.0,1399.0,0.0,0.0,39.66666666666666,2537.6666666666665,2526.0,1.0,1099.0,633.6666666666666,0.0,0.0,1099.0,0.0,0.0,0.0,0.0,0.0,7514.333333333332,633.6666666666666,34740312.666666664,854460651.0,34620152.0,185108701.0,1764082442.0,8293.666666666666,9987020208.333334,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,1.6666666666666667,1.6666666666666667,913.6666666666665,8428.666666666666,8428.666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,912.6666666666665,912.6666666666665,0.0,1.0,1.0,0.0,1.0,910.6666666666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.333333333333334,0.0,0.0,0.0,52.0,0.0,11.333333333333336,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3537686060.333333,4348.333333333333,4348.333333333333,7407.0,7407.0,7609.666666666668,42.66666666666666,1120.6666666666667,120978.66666666669,53344.66666666666,52850.66666666666,942.0,0.0,0.0,0.0,1005.3333333333335,0.0,0.0,485.0,495.0,494.0,141.33333333333334,483.0,3770969856.0,1218018090.6666667,9869495392.0,431995208650.6667,2719044928.0,0.0,0.0,8293.666666666666,0.0,0.0,11605.0,988.0,12673.0
204,204,308.0,0.0,1.0,0.0,0.0,0.0,2035200.0,1.0,675750000.0,1.0,204000000.0,1.069259961446667,21336.666666666668,2105.333333333333,8052.0,40161.11111113334,40977.777777800016,42000.0,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,100.0,500.0,39818006.0,811749287.3333334,770522762.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,1.0,20616994.666666668,317679022.3333333,20780686.666666668,40154847.66666666,813924573.6666666,1867.333333333333,7135338767.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1577060991.3333333,1604.0,1604.0,2851.0,2851.0,2898.666666666666,0.0,195.0,30922.66666666667,25115.66666666667,25035.0,112.33333333333331,0.0,0.0,0.0,113.66666666666669,0.0,0.0,73.0,81.66666666666667,80.66666666666667,29.66666666666667,71.0,869515434.6666666,3671882.666666666,4167306144.0,195639720906.66666,1459312384.0,0.0,0.0,1867.333333333333,0.0,0.0,2185.6666666666665,161.33333333333334,2677.6666666666665
205,205,2357.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,318750000.0,1.0,665600000.0,5.526644388833334,140318.33333333337,7425.666666666668,33547.333333333336,39732.76886513333,40464.497920366666,41529.85739753332,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,100.0,183100059.3333333,1765084304.6666667,1778793323.6666667,0.0,1760.0,0.0,0.0,49.33333333333334,3011.0,2995.666666666666,1.0,1201.6666666666667,639.6666666666666,0.0,0.0,1201.6666666666667,0.0,0.0,0.0,0.0,0.0,7428.666666666668,639.6666666666666,35536100.666666664,881809983.0,35571968.333333336,182594813.0,1752422646.0,8745.0,10048246963.666666,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,2.333333333333333,2.333333333333333,927.0,8432.0,8432.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,926.0,926.0,0.0,1.0,1.0,0.0,1.0,924.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.333333333333334,0.0,0.0,0.0,64.66666666666667,0.0,11.333333333333336,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3593341061.6666665,4990.333333333333,4990.333333333333,7810.0,7810.0,8003.666666666668,44.33333333333334,1068.0,121830.33333333331,53015.66666666666,52525.66666666666,1142.3333333333333,0.0,0.0,0.0,989.6666666666665,0.0,0.0,481.0,491.0,490.0,119.66666666666669,479.0,3713987573.3333335,654607082.6666666,10240281098.666666,444288419946.6667,3047013589.333333,0.0,0.0,8745.0,0.0,0.0,12407.666666666664,980.0,13586.333333333336
206,206,311.0,0.0,1.0,0.0,0.0,0.0,2035200.0,1.0,675750000.0,1.0,204000000.0,1.0679206053433334,21578.0,2156.6666666666665,8229.333333333334,40163.8888889,40850.0,42000.0,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,1.0,0.0,10.0,0.0,0.0,100.0,500.0,41283881.0,812887433.3333334,794437328.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.33333333333333,1.0,21572727.666666668,341761465.6666667,21571335.0,41120611.333333336,829804361.0,2031.666666666667,7419876646.333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.333333333333334,0.0,0.0,0.0,0.0,0.0,11.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1611835329.6666667,1692.333333333333,1692.333333333333,2861.666666666666,2861.666666666666,2901.666666666666,0.0,193.0,31090.33333333333,25102.66666666667,25021.33333333333,122.0,0.0,0.0,0.0,125.33333333333331,0.0,0.0,73.0,82.33333333333333,81.33333333333333,29.0,71.0,930660106.6666666,5560917.333333333,4283659296.0,210117809920.0,1360459701.3333333,0.0,0.0,2031.666666666667,0.0,0.0,2382.6666666666665,162.66666666666666,2875.333333333333
207,207,2360.0,0.0,1.0,0.0,0.0,1.0,1420800.0,1.0,318750000.0,1.0,665600000.0,2.682567358016667,79740.33333333331,4791.666666666667,20903.0,39788.639601133335,40514.69017093334,41559.2948718,5.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,500.0,109137944.33333331,1251986014.0,1246962976.6666667,0.0,1883.0,0.0,0.0,51.66666666666666,3167.666666666666,3157.333333333333,1.0,1233.0,628.3333333333334,0.0,0.0,1233.0,0.0,0.0,0.0,0.0,0.0,7841.333333333332,628.3333333333334,26971042.66666667,608703783.3333334,26749816.33333333,108624547.66666669,1246394284.6666667,5286.666666666667,6863139814.666667,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.6666666666666667,1.6666666666666667,901.3333333333335,8537.333333333334,8537.333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,900.3333333333335,900.3333333333335,0.0,1.0,1.0,0.0,1.0,898.3333333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,10.333333333333334,0.0,0.0,0.0,71.66666666666667,0.0,11.333333333333336,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2538741586.6666665,2944.0,2944.0,4972.666666666667,4972.666666666667,5097.333333333333,37.66666666666666,634.0,73910.0,38270.66666666666,37996.66666666666,609.3333333333334,0.0,0.0,0.0,596.6666666666666,0.0,0.0,265.0,275.0,274.0,69.33333333333333,263.0,2283930378.6666665,568611520.0,6526537525.333333,322038263936.0,1673853354.6666667,0.0,0.0,5286.666666666667,0.0,0.0,7357.666666666668,548.0,8385.0
