,memory_growth,logical_devices,core_freq,gpu_freq,emc_freq,num_cores,scheduler.policy,vm.swappiness,vm.vfs_cache_pressure,vm.dirty_background_ratio,vm.drop_caches,vm.nr_hugepages,vm.overcommit_ratio,vm.overcommit_memory,vm.overcommit_hugepages,kernel.sched_child_runs_first,kernel.sched_rt_runtime_us,vm.dirty_bytes,vm.dirty_background_bytes,vm.dirty_ratio,swap_memory,kernel.max_pids,kernel.sched_latency_ns,kernel.sched_nr_migrate,kernel.cpu_time_max_percent,kernel.sched_time_avg_ms,total_energy_consumption,bug_id,baseline
0,0.5,2.0,729600.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,0.0,500000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,58088,10.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,408000000.0,1.0,1.0,100.0,500.0,10.0,3.0,1.0,60.0,1.0,1.0,1.0,950000.0,60.0,60.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,59860,10.0,bugdoc
0,0.5,2.0,499200.0,2265600.0,408000000.0,1.0,1.0,100.0,500.0,10.0,0.0,1.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,128.0,50.0,2000.0,56846,10.0,bugdoc
0,0.5,1.0,1420800.0,1804800.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,56943,11.0,bugdoc
0,0.5,1.0,499200.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,500000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,62783,11.0,bugdoc
0,0.5,1.0,1420800.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,58230,11.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60784,11.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,30.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,57326,11.0,bugdoc
0,0.5,1.0,499200.0,1804800.0,600000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,62199,11.0,bugdoc
0,0.5,1.0,499200.0,499200.0,600000000.0,3.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,57561,11.0,bugdoc
0,0.5,1.0,499200.0,499200.0,1866000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60234,11.0,bugdoc
0,0.5,2.0,1420800.0,499200.0,408000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60978,11.0,bugdoc
0,0.5,1.0,499200.0,499200.0,600000000.0,1.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,57080,11.0,bugdoc
0,0.5,1.0,499200.0,499200.0,2133000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60505,11.0,bugdoc
0,0.5,1.0,960000.0,1804800.0,204000000.0,2.0,0.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,63252,11.0,bugdoc
0,0.5,1.0,1420800.0,499200.0,408000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,61591,11.0,bugdoc
0,0.5,1.0,499200.0,1804800.0,600000000.0,1.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,62414,11.0,bugdoc
0,0.5,1.0,499200.0,499200.0,2133000000.0,2.0,1.0,60.0,100.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,58836,11.0,bugdoc
0,0.5,1.0,960000.0,1804800.0,204000000.0,2.0,1.0,60.0,500.0,10.0,0.0,1.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,50.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,60723,11.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,66283,12.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,30.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,60076,12.0,bugdoc
0,0.9,2.0,1036800.0,2265600.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,59568,12.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,60437,12.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,50.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,64248,12.0,bugdoc
0,0.9,1.0,499200.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,61189,12.0,bugdoc
0,0.9,2.0,1036800.0,268800.0,665600000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,63992,12.0,bugdoc
0,0.9,1.0,1420800.0,499200.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,64982,12.0,bugdoc
0,0.9,2.0,1036800.0,268800.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,61212,12.0,bugdoc
0,0.9,2.0,1036800.0,268800.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,1.0,1.0,950000.0,30.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,63578,12.0,bugdoc
0,0.9,2.0,1036800.0,2265600.0,665600000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,65564,12.0,bugdoc
0,0.9,2.0,1036800.0,268800.0,665600000.0,1.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,60481,12.0,bugdoc
0,0.9,1.0,729600.0,499200.0,600000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,53221,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,1.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,52534,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,57539,13.0,bugdoc
0,0.5,1.0,729600.0,499200.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,57625,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,600000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,52679,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,51613,13.0,bugdoc
0,0.9,1.0,729600.0,2265600.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,52362,13.0,bugdoc
0,0.9,2.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,52644,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,50.0,2000.0,51291,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,55375,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,0.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,52773,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,1866000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,1000.0,53551,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,96000000.0,256.0,100.0,2000.0,56761,13.0,bugdoc
0,0.9,1.0,499200.0,2265600.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,53892,13.0,bugdoc
0,0.9,1.0,1804800.0,2265600.0,2133000000.0,1.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,57533,13.0,bugdoc
0,0.9,1.0,729600.0,499200.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,60.0,50.0,1.0,65536.0,24000000.0,256.0,100.0,2000.0,53872,13.0,bugdoc
0,0.9,2.0,960000.0,499200.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,2000.0,50722,14.0,bugdoc
0,0.9,2.0,960000.0,1804800.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,53232,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,80.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,49835,14.0,bugdoc
0,0.5,2.0,960000.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,53064,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,600000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,1000.0,50746,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,2000.0,52065,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50479,14.0,bugdoc
0,0.9,1.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50780,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,54228,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,2.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,1000.0,52357,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,1866000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,1000.0,56082,14.0,bugdoc
0,0.9,1.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,55950,14.0,bugdoc
0,0.9,2.0,960000.0,1804800.0,408000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50773,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,1.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,51570,14.0,bugdoc
0,0.9,2.0,499200.0,2265600.0,2133000000.0,2.0,0.0,60.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,51648,14.0,bugdoc
0,0.9,2.0,1804800.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,30.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,50562,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,1.0,950000.0,60.0,30.0,5.0,1.0,65536.0,24000000.0,128.0,100.0,2000.0,51677,14.0,bugdoc
0,0.9,2.0,960000.0,499200.0,2133000000.0,2.0,0.0,100.0,500.0,10.0,3.0,2.0,60.0,0.0,1.0,0.0,950000.0,60.0,60.0,5.0,1.0,65536.0,96000000.0,128.0,100.0,2000.0,56316,14.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,2000.0,59457,15.0,bugdoc
0,0.9,2.0,1420800.0,1804800.0,600000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,52432,15.0,bugdoc
0,0.9,2.0,499200.0,1804800.0,600000000.0,2.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,55402,15.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,665600000.0,3.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,128.0,100.0,1000.0,53147,15.0,bugdoc
0,0.5,2.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,65536.0,96000000.0,128.0,100.0,1000.0,55847,15.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,57889,15.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,53529,15.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,80.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,56851,15.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,2.0,1.0,500000.0,60.0,60.0,5.0,4.0,65536.0,24000000.0,128.0,100.0,1000.0,53193,15.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,665600000.0,1.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,128.0,100.0,1000.0,54991,15.0,bugdoc
0,0.9,1.0,1036800.0,499200.0,665600000.0,4.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,1.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,128.0,100.0,2000.0,55720,15.0,bugdoc
0,0.9,2.0,1036800.0,499200.0,408000000.0,2.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,52408,15.0,bugdoc
0,0.9,2.0,499200.0,1804800.0,600000000.0,1.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,55450,15.0,bugdoc
0,0.9,2.0,1036800.0,1804800.0,408000000.0,1.0,0.0,100.0,500.0,10.0,0.0,1.0,50.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,128.0,100.0,1000.0,56667,15.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,55324,16.0,bugdoc
0,0.9,1.0,1113600.0,1804800.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,50825,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,56356,16.0,bugdoc
0,0.5,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,53596,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,600000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,51767,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,52350,16.0,bugdoc
0,0.9,2.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57097,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56099,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,54731,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,2.0,1.0,500000.0,30.0,30.0,5.0,4.0,65536.0,24000000.0,256.0,100.0,1000.0,57064,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,1866000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,51267,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,2000.0,50132,16.0,bugdoc
0,0.9,1.0,1113600.0,1804800.0,408000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,50548,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,10.0,0.0,2.0,60.0,1.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,53292,16.0,bugdoc
0,0.9,1.0,499200.0,2265600.0,204000000.0,4.0,0.0,60.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,50160,16.0,bugdoc
0,0.9,1.0,1804800.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,55938,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,2133000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,1.0,500000.0,30.0,30.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,2000.0,52422,16.0,bugdoc
0,0.9,1.0,1113600.0,499200.0,204000000.0,4.0,0.0,100.0,500.0,80.0,0.0,2.0,60.0,0.0,1.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,24000000.0,256.0,100.0,1000.0,53428,16.0,bugdoc
0,0.9,2.0,1497600.0,1804800.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,60.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55620,17.0,bugdoc
0,0.9,1.0,1420800.0,499200.0,600000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,62068,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56911,17.0,bugdoc
0,0.9,2.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58593,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,600000000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,55558,17.0,bugdoc
0,0.9,2.0,1420800.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,65536.0,96000000.0,256.0,100.0,1000.0,55713,17.0,bugdoc
0,0.9,2.0,1497600.0,499200.0,1331200000.0,3.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,950000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,58122,17.0,bugdoc
0,0.9,2.0,499200.0,499200.0,1331200000.0,3.0,1.0,100.0,500.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,57909,17.0,bugdoc
0,0.9,2.0,499200.0,268800.0,1331200000.0,2.0,1.0,100.0,100.0,80.0,3.0,2.0,60.0,1.0,2.0,0.0,500000.0,60.0,30.0,5.0,4.0,32768.0,96000000.0,256.0,100.0,1000.0,56636,17.0,bugdoc
