,Unnamed: 0,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,energy_consumption,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,vm.block_dump,vm.compact_unevictable_allowed,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.dirty_expire_centisecs,vm.dirty_ratio,vm.dirty_writeback_centisecs,vm.dirtytime_expire_seconds,vm.drop_caches,vm.extfrag_threshold,vm.extra_free_kbytes,vm.lazy_vfree_pages,vm.lazy_vfree_tlb_flush_all_threshold,vm.max_map_count,vm.min_free_kbytes,vm.mmap_min_addr,vm.nr_pdflush_threads,vm.oom_dump_tasks,vm.oom_kill_allocating_task,vm.overcommit_kbytes,vm.overcommit_memory,vm.overcommit_ratio,vm.page-cluster,vm.percpu_pagelist_fraction,vm.stat_interval,vm.swappiness,vm.user_reserve_kbytes,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,major-faults,migrations,minor-faults,page-faults,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
471,0.0,1.0,1.0,0.0,1.0,499200.0,1.0,229500000.0,1.0,800000000.0,0.352671146393,3349.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,21589958.0,564327299.0,570508548.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,13777239.0,270130496.0,13731554.0,21346278.0,563868138.0,693.0,2307249413.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,83.0,20998.0,20998.0,37.0,0.0,0.0,0.0,108.0,0.0,0.0,25.0,32.0,31.0,7.0,23.0,214973344.0,0.0,1767581216.0,18992894880.0,82680864.0,0.0,0.0,693.0,0.0,0.0,893.0,62.0,1181.0
472,0.0,1.0,1.0,0.0,1.0,499200.0,1.0,229500000.0,1.0,800000000.0,0.354954957962,3197.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,22616161.0,570689939.0,566260141.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,13968555.0,268364126.0,13926024.0,21916747.0,569460455.0,753.0,2346728132.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,84.0,21386.0,21386.0,32.0,0.0,0.0,0.0,108.0,0.0,0.0,25.0,34.0,33.0,6.0,23.0,114495392.0,0.0,1805455872.0,30782778752.0,69945728.0,0.0,0.0,753.0,0.0,0.0,957.0,66.0,1196.0
473,0.0,1.0,1.0,0.0,1.0,499200.0,1.0,229500000.0,1.0,800000000.0,0.362092971802,3729.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,23324806.0,571066531.0,575416262.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,13788715.0,272884639.0,13743533.0,22950668.0,562791529.0,741.0,2348910994.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,22331.0,22331.0,41.0,0.0,0.0,0.0,106.0,0.0,0.0,29.0,37.0,36.0,4.0,27.0,225189184.0,0.0,1834512576.0,25656887808.0,86161024.0,0.0,0.0,741.0,0.0,0.0,946.0,72.0,1163.0
474,0.0,1.0,1.0,0.0,1.0,499200.0,1.0,229500000.0,1.0,800000000.0,0.37083005905199995,2893.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,20825193.0,562962862.0,555112005.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,13956777.0,265682614.0,14257404.0,21890596.0,560880630.0,698.0,2327657270.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,84.0,20635.0,20635.0,32.0,0.0,0.0,0.0,101.0,0.0,0.0,23.0,31.0,30.0,5.0,21.0,113640608.0,0.0,1807259008.0,28403401696.0,88366048.0,0.0,0.0,698.0,0.0,0.0,907.0,60.0,1220.0
475,0.0,1.0,1.0,0.0,1.0,499200.0,1.0,229500000.0,1.0,800000000.0,0.356496095657,3730.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,22856246.0,571935408.0,561616385.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,14398721.0,269970743.0,14280845.0,23568952.0,574654685.0,828.0,2374534608.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,99.0,22576.0,22576.0,60.0,0.0,0.0,0.0,108.0,0.0,0.0,27.0,36.0,35.0,4.0,25.0,124952352.0,0.0,1897736512.0,29350429312.0,89412320.0,0.0,0.0,828.0,0.0,0.0,993.0,70.0,1260.0
476,0.0,1.0,1.0,0.0,0.0,2035200.0,1.0,497250000.0,1.0,665600000.0,0.202378988266,2815.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,20756902.0,556250532.0,548980423.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,13985895.0,268279778.0,14169902.0,19937704.0,554705905.0,652.0,2671922618.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,20612.0,20612.0,20.0,0.0,0.0,0.0,67.0,0.0,0.0,23.0,29.0,28.0,8.0,21.0,212124288.0,0.0,1483982368.0,17316942208.0,111565440.0,0.0,0.0,652.0,0.0,0.0,845.0,56.0,1091.0
477,0.0,1.0,1.0,0.0,0.0,2035200.0,1.0,497250000.0,1.0,665600000.0,0.20860886573800003,3729.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,20627306.0,560451206.0,557816977.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,13868685.0,267147564.0,13898865.0,22081521.0,556301385.0,700.0,2674553709.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.0,21483.0,21483.0,43.0,0.0,0.0,0.0,87.0,0.0,0.0,25.0,32.0,31.0,8.0,23.0,213256608.0,1630400.0,1552399424.0,24919242016.0,147762080.0,0.0,0.0,700.0,0.0,0.0,895.0,62.0,1133.0
478,0.0,1.0,1.0,0.0,0.0,2035200.0,1.0,497250000.0,1.0,665600000.0,0.209386110306,3272.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,20908070.0,544016578.0,552135552.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,1.0,13821265.0,262145159.0,13639893.0,20615429.0,548005786.0,668.0,2582017361.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,63.0,20504.0,20504.0,44.0,0.0,0.0,0.0,77.0,0.0,0.0,23.0,30.0,29.0,6.0,21.0,210542112.0,0.0,1476624032.0,19213820928.0,95187232.0,0.0,0.0,668.0,0.0,0.0,833.0,58.0,1091.0
479,0.0,1.0,1.0,0.0,0.0,2035200.0,1.0,497250000.0,1.0,665600000.0,0.210144042969,2663.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,19924738.0,552344473.0,548548993.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,13706308.0,263675355.0,14027048.0,19035955.0,558664310.0,668.0,2599581734.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,61.0,20070.0,20070.0,35.0,0.0,0.0,0.0,73.0,0.0,0.0,21.0,26.0,25.0,7.0,19.0,21055264.0,0.0,1490255680.0,21573732352.0,126352672.0,0.0,0.0,668.0,0.0,0.0,798.0,50.0,1019.0
480,0.0,1.0,1.0,0.0,0.0,2035200.0,1.0,497250000.0,1.0,665600000.0,0.21328687667800003,2663.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,20824051.0,560471488.0,556666308.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,13894176.0,267845818.0,14120962.0,21276500.0,560722085.0,770.0,2636955147.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,72.0,20012.0,20012.0,26.0,0.0,0.0,0.0,72.0,0.0,0.0,21.0,27.0,26.0,5.0,19.0,322374720.0,5109728.0,1494722976.0,21945707616.0,132980224.0,0.0,0.0,770.0,0.0,0.0,979.0,52.0,1190.0
481,0.0,1.0,0.0,1.0,0.0,960000.0,1.0,318750000.0,1.0,40800000.0,20.0197911263,16112.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,82397919.0,1425516952.0,1415086990.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,66574408.0,595717542.0,67136939.0,82419324.0,1418052722.0,12094.0,60612682041.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,702.0,46153.0,46153.0,462.0,0.0,0.0,0.0,1170.0,0.0,0.0,119.0,129.0,128.0,48.0,117.0,5402937824.0,886464.0,39712170816.0,722602572896.0,10822387360.0,0.0,0.0,12094.0,0.0,0.0,13808.0,256.0,15113.0
482,0.0,1.0,0.0,1.0,0.0,960000.0,1.0,318750000.0,1.0,40800000.0,20.9699368477,16416.0,25.0,64.0,896.0,5000.0,0.0,25.0,1000000.0,950000.0,1.0,0.0,1.0,0.0,10.0,0.0,3000.0,20.0,500.0,43200.0,0.0,500.0,0.0,8192.0,536870912.0,65530.0,11337.0,32768.0,0.0,1.0,0.0,0.0,0.0,50.0,3.0,0.0,1.0,60.0,1310.0,100.0,79291638.0,1438803344.0,1430406329.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,80422072.0,590963999.0,80418105.0,80438793.0,1440577352.0,11740.0,65990953449.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,637.0,46674.0,46674.0,378.0,0.0,0.0,0.0,1167.0,0.0,0.0,119.0,129.0,128.0,38.0,117.0,5657884256.0,6358848.0,41805499552.0,854548005376.0,12300296800.0,0.0,0.0,11740.0,0.0,0.0,13497.0,256.0,14562.0
