,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,total_energy_consumption,gpu_energy_consumption,cpu_energy_consumption,total_temp,gpu_temp,cpu_temp,cpu_utilization,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,scheduler.policy,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.drop_caches,vm.swappiness,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,instructions,irq:irq_handler_entry,irq:irq_handler_exit,irq:softirq_entry,irq:softirq_exit,irq:softirq_raise,major-faults,migrations,minor-faults,raw_syscalls:sys_enter,raw_syscalls:sys_exit,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,1,1,0,1881600,1,943500000,1,204000000,2.3039329052,58976,4412,20800,40984.375,41468.75,42781.25,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"88,070,899","1,153,139,104","1,112,365,226",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"26,521,520","518,202,485","26,592,891","85,811,518","1,164,349,018","3,825","12,654,308,776",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"2,345,431,407","2,885","2,885","5,594","5,594","5,682",0,524,"61,851","34,915","34,707",358,0,0,0,630,0,0,199,209,208,67,197,"1,199,735,168","2,851,904","8,372,796,640","202,363,617,824","1,359,461,664",0,0,"3,825",0,0,"5,694",416,"6,162"
0,1,1,1,0,1881600,1,943500000,1,204000000,2.31095099449,52191,4413,18134,40846.1538462,41576.9230769,42846.1538462,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,500,"73,675,367","1,047,039,302","1,009,888,720",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"24,932,752","477,955,916","25,132,195","74,898,124","1,067,409,464","3,172","11,410,853,930",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"2,182,660,679","2,533","2,533","4,851","4,851","4,924",0,457,"54,606","32,588","32,410",314,0,0,0,561,0,0,169,179,178,62,167,"1,831,398,368","3,368,256","7,506,205,568","465,369,928,128","1,031,290,496",0,0,"3,172",0,0,"4,784",356,"5,304"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.15106701851,57161,3422,13785,41275.0,41700.0,43250.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"56,028,874","820,944,231","811,604,258",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"18,407,559","366,987,657","17,817,920","58,358,182","809,222,367","2,685","3,397,349,143",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,702,878,138","1,655","1,655","1,967","1,967","2,027",0,211,"42,074","28,347","28,211",277,0,0,0,94,0,0,127,137,136,39,125,"806,539,520",0,"2,632,765,984","152,540,420,160","1,341,057,120",0,0,"2,685",0,0,"3,198",272,"3,759"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.07713007927,42948,2967,7617,41531.25,42125.0,43312.5,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"50,045,937","784,180,916","759,623,384",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"17,459,627","341,565,243","17,556,558","51,024,715","791,205,928","2,341","3,219,449,552",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,711,563,825","1,565","1,565","2,089","2,089","2,152",0,174,"38,012","26,777","26,665",324,0,0,0,48,0,0,103,113,112,36,101,"1,022,926,944",0,"2,660,444,960","66,327,540,448","1,193,128,416",0,0,"2,341",0,0,"2,848",224,"3,302"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.07536816597,42034,2738,7160,41714.2857143,42214.2857143,43357.1428571,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,100,"45,930,295","719,438,989","724,130,973",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"17,285,431","343,309,447","17,506,538","48,787,490","747,186,031","2,077","3,101,492,776",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,648,673,961","1,415","1,415","1,939","1,939","1,998",0,145,"36,672","26,327","26,221",184,0,0,0,42,0,0,97,107,106,28,95,"1,105,305,280",0,"2,612,538,112","63,952,271,808","994,653,920",0,0,"2,077",0,0,"2,431",212,"2,805"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.01344704628,37347,2586,6779,41750.0,42187.5,43500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"45,426,930","748,070,067","716,427,109",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"17,001,824","340,076,299","17,033,139","46,413,129","744,911,720","1,911","3,075,889,990",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,630,348,025","1,289","1,289","1,954","1,954","2,001",0,141,"36,760","26,292","26,186",293,0,0,0,45,0,0,97,107,106,28,95,"389,235,040","3,456,000","2,499,883,776","96,412,692,064","985,550,496",0,0,"1,911",0,0,"2,369",212,"2,736"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.01401090622,42910,3043,7616,41714.2857143,42285.7142857,43500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"47,581,901","737,226,194","737,849,295",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"16,831,048","344,364,478","16,582,161","46,757,563","745,348,496","2,265","3,083,684,712",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,627,940,646","1,509","1,509","2,016","2,016","2,080",0,145,"36,825","26,199","26,093",168,0,0,0,51,0,0,97,107,106,33,95,"746,436,736",0,"2,580,808,032","67,187,405,600","1,157,121,120",0,0,"2,265",0,0,"2,580",212,"3,167"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.00699520111,37575,2663,6475,41750.0,42166.6666667,43500.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,100,"41,857,228","705,260,941","703,326,910",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"16,226,547","323,581,825","16,649,287","42,565,192","712,907,848","1,953","2,920,258,822",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,576,253,264","1,342","1,342","1,880","1,880","1,942",0,134,"34,168","25,432","25,338",274,0,0,0,42,0,0,85,95,94,20,83,"684,286,976",0,"2,428,868,960","78,815,091,840","985,966,368",0,0,"1,953",0,0,"2,387",188,"2,786"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.02640080452,48550,3347,8911,41843.75,42375.0,43562.5,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"49,153,508","762,044,954","756,051,673",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"18,100,735","377,275,274","17,374,872","50,258,410","774,870,281","2,313","3,209,021,057",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,710,105,107","1,467","1,467","2,030","2,030","2,097",0,186,"39,197","27,091","26,973",151,0,0,0,58,0,0,109,119,118,39,107,"492,220,896",0,"2,609,836,064","71,101,295,936","985,447,520",0,0,"2,313",0,0,"2,651",236,"3,158"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.06080317497,42720,2890,7617,41937.5,42500.0,43562.5,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"50,730,761","773,013,121","754,595,786",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"17,380,164","352,769,395","17,384,640","52,115,688","772,128,829","2,786","3,156,783,612",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,686,892,352","1,857","1,857","1,954","1,954","2,011",0,173,"37,512","26,590","26,478",293,0,0,0,66,0,0,103,113,112,30,101,"1,095,682,400","290,176","2,602,007,712","92,602,833,792","1,172,165,472",0,0,"2,786",0,0,"3,268",224,"3,890"
0,1,0,0,0,1113600,1,229500000,1,1866000000,0.981756925583,37232,2434,6550,42000.0,42428.5714286,43500.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,0,500,"44,339,467","718,326,915","718,079,099",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"17,451,032","344,311,781","17,135,842","44,776,705","720,700,061","1,898","3,013,104,823",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,613,771,381","1,191","1,191","1,913","1,913","1,964",0,146,"35,292","25,950","25,850",234,0,0,0,54,0,0,91,101,100,30,89,"175,674,400",0,"2,518,844,544","114,352,817,152","1,039,741,312",0,0,"1,898",0,0,"2,292",200,"2,757"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.04551196098,36699,2510,6247,42035.7142857,42571.4285714,43642.8571429,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"44,351,667","746,752,751","721,059,658",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"16,812,148","344,046,963","16,633,634","46,799,172","743,360,209","2,220","3,000,938,033",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,623,890,951","1,551","1,551","1,871","1,871","1,920",0,143,"35,211","25,924","25,824",239,0,0,0,47,0,0,91,101,100,25,89,"536,957,760",0,"2,510,401,568","54,538,439,360","1,126,015,584",0,0,"2,220",0,0,"2,567",200,"2,986"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.0701751709,42110,2814,7237,42062.5,42687.5,43750.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"49,335,163","751,030,420","747,340,779",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,"17,691,493","353,385,781","17,539,008","48,540,243","767,286,937","2,646","3,199,903,350",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,699,908,575","1,752","1,752","2,038","2,038","2,095",0,178,"38,023","26,580","26,468",290,0,0,0,62,0,0,103,113,112,31,101,"1,006,100,448","212,608","2,672,418,208","70,310,904,288","1,040,527,712",0,0,"2,646",0,0,"3,123",224,"3,714"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.09596300125,49046,3271,9216,42062.5,42687.5,43937.5,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,0,500,"51,360,600","788,145,785","763,617,940",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"17,646,337","351,817,147","17,318,212","51,336,466","801,000,151","2,192","3,257,712,929",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,712,172,530","1,391","1,391","2,014","2,014","2,076",0,148,"38,609","26,901","26,783",198,0,0,0,54,0,0,109,119,118,40,107,"686,539,008",0,"2,641,031,456","83,457,776,736","1,035,703,776",0,0,"2,192",0,0,"2,565",236,"3,139"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.02764296532,42300,2967,7389,42071.4285714,42642.8571429,43785.7142857,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"48,115,620","735,665,187","713,484,926",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,29,1,"17,413,908","344,465,568","17,503,743","47,467,207","752,943,272","2,343","3,109,901,890",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,638,854,223","1,589","1,589","1,986","1,986","2,056",0,185,"37,029","26,358","26,252",259,0,0,0,60,0,0,97,107,106,34,95,"802,037,344",0,"2,665,031,008","83,463,517,728","1,053,629,856",0,0,"2,343",0,0,"2,856",212,"3,309"
0,1,0,0,0,1113600,1,229500000,1,1866000000,0.984965085983,42453,2890,7389,42214.2857143,42571.4285714,44000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"45,013,662","735,945,814","702,721,076",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"17,223,592","343,991,074","17,265,668","47,660,048","754,773,074","2,223","3,118,609,817",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,635,280,491","1,563","1,563","1,926","1,926","1,973",0,164,"35,929","26,157","26,051",193,0,0,0,46,0,0,97,107,106,37,95,"1,295,455,456",0,"2,564,617,856","71,341,029,312","1,041,578,304",0,0,"2,223",0,0,"2,544",212,"3,010"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.05936479568,43024,2738,7769,42214.2857143,42571.4285714,44000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,100,"45,762,783","762,282,050","752,826,443",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"17,756,764","353,947,808","17,832,091","45,995,436","767,793,674","2,306","3,259,482,534",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,622,842,245","1,465","1,465","2,061","2,061","2,118",0,160,"36,661","26,501","26,395",178,0,0,0,59,0,0,97,107,106,31,95,"502,199,456",0,"2,637,219,712","67,138,278,848","971,884,352",0,0,"2,306",0,0,"2,627",212,"3,162"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.04262781143,37460,2586,6551,42357.1428571,42571.4285714,44000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"46,886,945","728,409,462","717,928,709",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"16,996,925","324,083,727","16,807,513","46,771,428","742,354,341","2,219","3,036,753,487",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,619,682,275","1,459","1,459","1,833","1,833","1,888",0,155,"34,643","25,815","25,715",330,0,0,0,51,0,0,91,101,100,27,89,"971,093,344",0,"2,470,014,496","64,109,445,152","1,002,950,688",0,0,"2,219",0,0,"2,691",200,"3,174"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.08262300491,42148,2738,7388,42281.25,42687.5,44000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"47,501,515","737,329,387","727,177,991",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"17,757,336","351,912,855","17,186,252","48,498,486","755,178,094","2,267","3,115,239,908",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,662,908,961","1,450","1,450","1,946","1,946","2,012",0,141,"38,088","26,770","26,658",226,0,0,0,46,0,0,103,113,112,40,101,"910,620,800",0,"2,610,591,456","103,126,021,216","1,192,677,216",0,0,"2,267",0,0,"2,705",224,"3,143"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.05618691444,37423,2434,6627,42375.0,42812.5,44000.0,5,25,64,896,5000,0,25,1000000,950000,1,1,0,10,0,0,100,100,"47,631,955","725,113,605","725,068,467",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"17,934,999","348,088,959","17,830,434","45,898,792","758,332,275","2,417","3,197,078,245",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,692,200,162","1,652","1,652","1,992","1,992","2,050",0,163,"36,647","26,316","26,210",195,0,0,0,50,0,0,97,107,106,28,95,"519,888,992",0,"2,594,041,888","82,291,216,864","1,051,937,920",0,0,"2,417",0,0,"2,754",212,"3,178"
0,1,0,0,0,1113600,1,229500000,1,1866000000,1.03036594391,36660,2587,6094,42458.3333333,43000.0,44000.0,5,25,64,896,5000,0,25,1000000,950000,1,0,0,10,0,0,100,500,"44,739,512","716,340,420","694,250,122",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"17,005,298","335,735,282","16,813,331","43,893,375","722,207,748","2,162","2,938,304,660",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,"1,560,628,929","1,622","1,622","1,845","1,845","1,906",0,125,"34,176","25,304","25,210",164,0,0,0,34,0,0,85,95,94,29,83,"874,430,656","399,424","2,473,681,760","129,234,503,168","1,014,324,736",0,0,"2,162",0,0,"2,497",188,"2,803"
