,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,energy_consumption,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,vm.block_dump,vm.compact_unevictable_allowed,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.dirty_expire_centisecs,vm.dirty_ratio,vm.dirty_writeback_centisecs,vm.dirtytime_expire_seconds,vm.drop_caches,vm.extfrag_threshold,vm.extra_free_kbytes,vm.lazy_vfree_pages,vm.lazy_vfree_tlb_flush_all_threshold,vm.max_map_count,vm.min_free_kbytes,vm.mmap_min_addr,vm.nr_pdflush_threads,vm.oom_dump_tasks,vm.oom_kill_allocating_task,vm.overcommit_kbytes,vm.overcommit_memory,vm.overcommit_ratio,vm.page-cluster,vm.percpu_pagelist_fraction,vm.stat_interval,vm.swappiness,vm.user_reserve_kbytes,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,major-faults,migrations,minor-faults,page-faults,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,1,0,1,2035200,1,765000000,1,204000000,0.402612924576,3577,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"23,064,359","621,211,248","610,424,361",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"15,015,764","278,585,533","15,271,384","23,682,139","611,507,605",873,"4,681,248,597",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,106,"21,814","21,814",62,0,0,0,130,0,0,27,33,32,7,25,"252,751,904",0,"2,725,185,120","93,848,015,776","196,428,704",0,0,873,0,0,"1,146",64,"1,442"
0,1,1,0,1,2035200,1,765000000,1,204000000,0.39265704155,4797,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"23,812,468","610,157,137","613,328,732",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"15,092,395","279,608,613","15,241,672","23,315,419","613,434,193",851,"4,736,891,763",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,111,"22,605","22,605",45,0,0,0,119,0,0,29,36,35,4,27,"28,949,952",0,"2,785,934,464","36,537,274,496","135,237,472",0,0,851,0,0,"1,078",70,"1,375"
0,1,1,0,1,2035200,1,765000000,1,204000000,0.395852088928,4264,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"24,616,241","633,906,478","622,217,150",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"15,002,319","281,245,015","14,882,475","25,275,585","619,008,456",882,"4,588,699,801",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,107,"22,206","22,206",39,0,0,0,124,0,0,27,34,33,5,25,"223,076,192",0,"2,727,501,056","28,213,276,640","137,060,928",0,0,882,0,0,"1,159",66,"1,475"
0,1,1,1,1,960000,1,1300500000,1,1600000000,0.097767829895,2588,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,311,978","517,589,305","524,709,595",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,332,525","260,240,601","13,218,556","17,037,594","515,929,818",453,"2,020,608,663",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37,"18,316","18,316",14,0,0,0,33,0,0,15,19,18,3,13,"3,861,536",0,"1,176,857,280","9,625,801,280","36,017,120",0,0,453,0,0,574,36,725
0,1,1,1,1,960000,1,1300500000,1,1600000000,0.0982348918915,3501,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,191,098","527,577,074","518,390,139",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,124,314","256,642,793","13,391,181","17,460,548","531,082,250",484,"2,011,609,495",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,52,"18,845","18,845",17,0,0,0,43,0,0,17,21,20,4,15,"5,086,464",0,"1,241,781,024","13,218,052,448","28,573,600",0,0,484,0,0,739,40,916
0,1,1,1,1,960000,1,1300500000,1,1600000000,0.0987980365753,2740,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,257,781","526,511,392","520,567,908",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,267,677","256,288,011","13,199,443","17,381,695","522,615,676",467,"1,970,382,486",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,36,"18,290","18,290",29,0,0,0,38,0,0,15,19,18,3,13,"105,017,888",0,"1,250,358,848","15,934,480,000","20,729,248",0,0,467,0,0,555,36,753
0,1,1,1,1,960000,1,1300500000,1,1600000000,0.0988619327545,6242,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"19,818,299","528,410,809","535,681,920",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"13,254,148","262,076,014","13,341,103","20,012,594","530,229,278",545,"2,094,088,216",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,61,"20,892","20,892",31,0,0,0,58,0,0,23,28,27,7,21,"107,975,808",0,"1,304,857,408","187,200,974,816","22,170,752",0,0,545,0,0,700,54,967
0,1,1,1,1,960000,1,1300500000,1,1600000000,0.0969381332397,5710,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"20,135,168","535,242,970","528,112,759",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"13,533,997","260,191,469","13,412,283","20,312,180","522,646,963",544,"2,011,029,714",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,51,"20,588","20,588",23,0,0,0,46,0,0,21,26,25,8,19,"109,004,256","2,251,328","1,312,677,344","26,071,637,184","31,927,456",0,0,544,0,0,661,50,883
0,1,1,1,1,960000,1,1122000000,1,40800000,22.4626019001,42899,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"72,718,836","1,318,039,678","1,329,838,863",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"77,333,934","609,059,870","77,707,039","72,533,415","1,329,894,315","6,385","65,672,185,748",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,779,"47,839","47,839",367,0,0,0,"1,363",0,0,123,133,132,43,121,"3,926,599,040",0,"45,347,323,232","816,603,976,768","7,507,018,816",0,0,"6,385",0,0,"8,316",264,"9,378"
0,1,1,1,1,960000,1,1122000000,1,40800000,19.5917608738,40308,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"69,383,126","1,274,939,180","1,274,722,702",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"67,057,381","567,653,607","66,303,649","70,075,535","1,277,657,260","6,006","59,534,198,619",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,724,"45,546","45,546",427,0,0,0,"1,139",0,0,115,125,124,43,113,"3,082,870,720",0,"40,647,256,064","609,802,881,728","6,064,785,856",0,0,"6,006",0,0,"7,479",248,"8,489"
0,1,1,1,1,960000,1,1122000000,1,40800000,21.3506639004,41372,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"71,110,968","1,328,699,340","1,322,785,186",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"71,177,059","593,192,884","71,641,525","73,859,138","1,316,817,406","6,640","65,770,951,586",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,795,"46,678","46,678",371,0,0,0,"1,376",0,0,119,129,128,42,117,"3,770,338,912",0,"45,591,537,888","852,493,103,744","7,378,802,272",0,0,"6,640",0,0,"8,373",256,"9,415"
0,1,1,1,1,960000,1,1122000000,1,40800000,20.1504311562,39700,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"68,332,020","1,256,697,428","1,261,164,968",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,36,1,"67,831,636","554,031,266","67,818,096","67,841,856","1,251,233,138","5,894","61,157,166,340",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,747,"44,817","44,817",403,0,0,0,"1,282",0,0,113,123,122,39,111,"4,640,776,192",0,"42,960,884,256","1,055,220,176,000","6,792,993,280",0,0,"5,894",0,0,"7,569",244,"8,770"
0,1,1,1,1,960000,1,1122000000,1,40800000,20.7558538914,41070,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"71,794,662","1,303,065,347","1,290,947,510",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"64,318,375","575,931,057","63,953,069","72,020,739","1,296,657,169","6,623","60,493,306,641",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,747,"45,670","45,671",407,0,0,0,"1,226",0,0,117,127,126,47,115,"3,395,000,768","5,925,312","41,855,458,656","963,365,606,176","6,485,922,944",0,0,"6,623",0,0,"8,277",252,"9,485"
0,1,0,1,1,1728000,1,497250000,1,665600000,0.208081007004,3424,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"20,767,894","553,811,692","562,206,355",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"14,192,598","269,677,751","14,087,691","20,702,465","552,215,765",626,"2,631,299,543",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,84,"21,200","21,200",29,0,0,0,89,0,0,25,31,30,7,23,"11,359,904",0,"1,500,521,248","14,927,005,120","58,661,120",0,0,626,0,0,824,60,984
0,1,0,1,1,1728000,1,497250000,1,665600000,0.20839214325,3424,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"21,528,965","555,266,378","546,535,951",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,29,1,"13,866,326","262,411,331","13,953,972","22,423,913","553,313,022",651,"2,571,715,618",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,90,"21,135","21,135",28,0,0,0,112,0,0,25,31,30,11,23,"15,844,320",0,"1,525,166,432","32,564,692,512","66,640,096",0,0,651,0,0,846,60,"1,030"
0,1,0,1,1,1728000,1,497250000,1,665600000,0.211036920547,3729,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"21,770,710","551,863,288","559,933,802",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,148,972","271,429,554","14,192,928","22,721,676","549,248,991",760,"2,612,777,218",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,91,"21,830","21,830",39,0,0,0,90,0,0,25,33,32,6,23,"114,561,760","1,628,896","1,517,936,288","21,753,504,928","60,986,560",0,0,760,0,0,991,64,"1,191"
0,1,0,1,1,1728000,1,497250000,1,665600000,0.209445953369,3729,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"22,009,214","551,653,261","561,359,334",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,100,101","271,184,718","13,812,526","22,075,447","547,074,955",722,"2,637,767,790",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,84,"21,116","21,116",49,0,0,0,115,0,0,25,32,31,8,23,"213,910,176",0,"1,510,662,336","22,690,914,144","62,566,656",0,0,722,0,0,986,62,"1,166"
0,1,0,1,1,1728000,1,497250000,1,665600000,0.207993030548,3121,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"21,723,542","561,634,744","552,345,568",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"14,060,575","266,244,517","14,069,027","21,825,140","558,038,369",681,"2,571,450,765",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,92,"20,539","20,539",30,0,0,0,92,0,0,23,29,28,5,21,"116,678,752",0,"1,528,433,568","11,880,321,728","51,521,504",0,0,681,0,0,828,56,"1,074"
0,1,0,1,1,1728000,1,1122000000,1,68000000,1.61709094048,11424,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"32,870,876","740,094,982","746,345,519",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"19,499,685","324,132,192","19,570,429","31,473,541","735,899,932","1,771","13,660,982,785",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,174,"26,621","26,621",181,0,0,0,318,0,0,43,53,52,14,41,"731,389,536",0,"8,383,855,584","182,711,813,792","882,946,080",0,0,"1,771",0,0,"2,407",104,"2,872"
0,1,0,1,1,1728000,1,1122000000,1,68000000,1.71712303162,8680,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"29,748,891","724,037,593","718,089,723",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"19,586,262","307,573,866","19,812,190","28,828,184","723,951,647","1,608","13,669,714,856",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,162,"24,088","24,088",124,0,0,0,242,0,0,35,40,39,11,33,"589,825,344",0,"7,901,527,296","248,307,126,656","1,514,212,256",0,0,"1,608",0,0,"2,052",78,"2,404"
0,1,0,1,1,1728000,1,1122000000,1,68000000,1.45619893074,7463,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"28,485,728","705,548,841","687,510,319",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"18,262,447","298,219,530","18,708,192","27,968,659","703,937,303","1,557","12,434,433,597",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,154,"22,430","22,430",152,0,0,0,290,0,0,29,38,37,6,27,"384,664,128",0,"7,514,584,256","223,437,693,152","714,650,272",0,0,"1,557",0,0,"2,124",74,"2,588"
