,core0_status,core1_status,core2_status,core3_status,core_freq,gpu_status,gpu_freq,emc_status,emc_freq,inference_time,energy_consumption,kernel.cpu_time_max_percent,kernel.random.read_wakeup_threshold,kernel.random.write_wakeup_threshold,kernel.sched_cfs_bandwith_slice_us,kernel.sched_child_runs_first,kernel.sched_rr_timeslice_ms,kernel.sched_rt_period_us,kernel.sched_rt_runtime_us,kernel.timer_migration,vm.block_dump,vm.compact_unevictable_allowed,vm.dirty_background_bytes,vm.dirty_background_ratio,vm.dirty_bytes,vm.dirty_expire_centisecs,vm.dirty_ratio,vm.dirty_writeback_centisecs,vm.dirtytime_expire_seconds,vm.drop_caches,vm.extfrag_threshold,vm.extra_free_kbytes,vm.lazy_vfree_pages,vm.lazy_vfree_tlb_flush_all_threshold,vm.max_map_count,vm.min_free_kbytes,vm.mmap_min_addr,vm.nr_pdflush_threads,vm.oom_dump_tasks,vm.oom_kill_allocating_task,vm.overcommit_kbytes,vm.overcommit_memory,vm.overcommit_ratio,vm.page-cluster,vm.percpu_pagelist_fraction,vm.stat_interval,vm.swappiness,vm.user_reserve_kbytes,vm.vfs_cache_pressure,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,alignment-faults,block:block_bio_backmerge,block:block_bio_bounce,block:block_bio_complete,block:block_bio_frontmerge,block:block_bio_queue,block:block_bio_remap,block:block_dirty_buffer,block:block_getrq,block:block_plug,block:block_rq_abort,block:block_rq_complete,block:block_rq_insert,block:block_rq_issue,block:block_rq_remap,block:block_rq_requeue,block:block_sleeprq,block:block_split,block:block_touch_buffer,block:block_unplug,branch-load-misses,branch-loads,branch-misses,cache-misses,cache-references,context-switches,cycles,emulation-faults,ext4:ext4_alloc_da_blocks,ext4:ext4_allocate_blocks,ext4:ext4_allocate_inode,ext4:ext4_begin_ordered_truncate,ext4:ext4_collapse_range,ext4:ext4_da_release_space,ext4:ext4_da_reserve_space,ext4:ext4_da_update_reserve_space,ext4:ext4_da_write_begin,ext4:ext4_da_write_end,ext4:ext4_da_write_pages,ext4:ext4_da_write_pages_extent,ext4:ext4_direct_IO_enter,ext4:ext4_direct_IO_exit,ext4:ext4_discard_blocks,ext4:ext4_discard_preallocations,ext4:ext4_drop_inode,ext4:ext4_es_cache_extent,ext4:ext4_es_find_delayed_extent_range_enter,ext4:ext4_es_find_delayed_extent_range_exit,ext4:ext4_es_insert_extent,ext4:ext4_es_lookup_extent_enter,ext4:ext4_es_lookup_extent_exit,ext4:ext4_es_remove_extent,ext4:ext4_es_shrink,ext4:ext4_es_shrink_count,ext4:ext4_es_shrink_scan_enter,ext4:ext4_es_shrink_scan_exit,ext4:ext4_evict_inode,ext4:ext4_ext_convert_to_initialized_enter,ext4:ext4_ext_convert_to_initialized_fastpath,ext4:ext4_ext_handle_unwritten_extents,ext4:ext4_ext_in_cache,ext4:ext4_ext_load_extent,ext4:ext4_ext_map_blocks_enter,ext4:ext4_ext_map_blocks_exit,ext4:ext4_ext_put_in_cache,ext4:ext4_ext_remove_space,ext4:ext4_ext_remove_space_done,ext4:ext4_ext_rm_idx,ext4:ext4_ext_rm_leaf,ext4:ext4_ext_show_extent,ext4:ext4_fallocate_enter,ext4:ext4_fallocate_exit,ext4:ext4_find_delalloc_range,ext4:ext4_forget,ext4:ext4_free_blocks,ext4:ext4_free_inode,ext4:ext4_get_implied_cluster_alloc_exit,ext4:ext4_get_reserved_cluster_alloc,ext4:ext4_ind_map_blocks_enter,ext4:ext4_ind_map_blocks_exit,ext4:ext4_insert_range,ext4:ext4_invalidatepage,ext4:ext4_journal_start,ext4:ext4_journal_start_reserved,ext4:ext4_journalled_invalidatepage,ext4:ext4_journalled_write_end,ext4:ext4_load_inode,ext4:ext4_load_inode_bitmap,ext4:ext4_mark_inode_dirty,ext4:ext4_mb_bitmap_load,ext4:ext4_mb_buddy_bitmap_load,ext4:ext4_mb_discard_preallocations,ext4:ext4_mb_new_group_pa,ext4:ext4_mb_new_inode_pa,ext4:ext4_mb_release_group_pa,ext4:ext4_mb_release_inode_pa,ext4:ext4_mballoc_alloc,ext4:ext4_mballoc_discard,ext4:ext4_mballoc_free,ext4:ext4_mballoc_prealloc,ext4:ext4_other_inode_update_time,ext4:ext4_punch_hole,ext4:ext4_read_block_bitmap_load,ext4:ext4_readpage,ext4:ext4_releasepage,ext4:ext4_remove_blocks,ext4:ext4_request_blocks,ext4:ext4_request_inode,ext4:ext4_sync_file_enter,ext4:ext4_sync_file_exit,ext4:ext4_sync_fs,ext4:ext4_trim_all_free,ext4:ext4_trim_extent,ext4:ext4_truncate_enter,ext4:ext4_truncate_exit,ext4:ext4_unlink_enter,ext4:ext4_unlink_exit,ext4:ext4_write_begin,ext4:ext4_write_end,ext4:ext4_writepage,ext4:ext4_writepages,ext4:ext4_writepages_result,ext4:ext4_zero_range,major-faults,migrations,minor-faults,page-faults,sched:sched_blocked_reason,sched:sched_cpu_hotplug,sched:sched_kthread_stop,sched:sched_kthread_stop_ret,sched:sched_migrate_task,sched:sched_move_numa,sched:sched_pi_setprio,sched:sched_process_exec,sched:sched_process_exit,sched:sched_process_fork,sched:sched_process_free,sched:sched_process_wait,sched:sched_stat_blocked,sched:sched_stat_iowait,sched:sched_stat_runtime,sched:sched_stat_sleep,sched:sched_stat_wait,sched:sched_stick_numa,sched:sched_swap_numa,sched:sched_switch,sched:sched_wait_task,sched:sched_wake_idle_without_ipi,sched:sched_wakeup,sched:sched_wakeup_new,sched:sched_waking
0,1,1,0,1,652800,1,229500000,1,68000000,0.827236890793,1900,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"22,609,892","651,287,631","658,451,772",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"18,364,710","280,682,850","18,962,047","23,632,858","666,204,344",978,"11,601,461,499",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,139,"20,670","20,670",27,0,0,0,204,0,0,23,27,26,8,21,"412,932,224",0,"7,385,982,816","98,521,606,848","612,703,808",0,0,978,0,0,"1,343",52,"1,595"
0,1,1,0,1,652800,1,229500000,1,68000000,0.765129089355,1749,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"21,170,620","645,992,582","635,069,036",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"17,546,476","272,587,520","17,669,847","21,041,843","645,903,788",869,"10,841,720,224",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,91,"19,990","19,990",55,0,0,0,133,0,0,21,23,22,10,19,"332,355,072",0,"6,748,653,632","77,244,845,856","437,057,536",0,0,869,0,0,"1,097",44,"1,519"
0,1,1,0,1,652800,1,229500000,1,68000000,0.733438014984,1369,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"21,077,206","653,692,387","636,494,056",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,28,1,"19,351,454","272,570,944","19,400,411","21,291,409","645,683,787",964,"10,843,775,556",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,98,"19,374","19,374",51,0,0,0,152,0,0,19,22,21,6,17,"416,111,680",0,"6,704,391,744","50,527,187,712","424,739,968",0,0,964,0,0,"1,196",42,"1,592"
0,1,1,0,1,652800,1,229500000,1,68000000,0.711256027222,1599,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"21,438,109","646,873,723","655,415,922",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"17,516,327","276,260,861","17,227,985","22,415,495","638,007,666",927,"10,536,586,327",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,85,"19,956","19,956",62,0,0,0,130,0,0,21,24,23,8,19,"35,283,040",0,"6,765,591,040","484,836,030,560","465,622,944",0,0,927,0,0,"1,191",46,"1,597"
0,1,1,0,1,1574400,1,1211250000,1,204000000,0.16033411026,4416,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"22,528,856","598,824,433","592,087,981",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,29,1,"15,054,551","266,900,477","15,223,707","23,839,839","606,263,842",833,"4,502,468,807",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,85,"21,848","21,848",75,0,0,0,112,0,0,29,34,33,5,27,"133,002,912",0,"2,823,587,680","29,794,561,504","212,672,768",0,0,833,0,0,"1,092",66,"1,277"
0,1,1,0,1,1574400,1,1211250000,1,204000000,0.148852825165,1446,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,071,706","566,356,778","574,435,134",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"14,585,627","263,235,404","14,474,036","17,702,646","560,137,241",556,"4,102,966,055",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,58,"18,480","18,480",19,0,0,0,77,0,0,15,19,18,3,13,"107,300,128",0,"2,376,135,808","41,524,092,544","144,688,416",0,0,556,0,0,752,36,952
0,1,1,0,1,1574400,1,1211250000,1,204000000,0.163377046585,1522,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,874,974","563,411,025","570,945,329",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,52,1,"14,755,358","257,924,148","14,881,314","18,151,156","574,207,256",584,"4,195,076,059",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,46,"18,426","18,426",27,0,0,0,62,0,0,15,19,18,5,13,"115,437,344",0,"2,399,555,200","26,754,257,856","180,285,760",0,0,584,0,0,749,36,920
0,1,1,0,1,1574400,1,1211250000,1,204000000,0.159620046616,1446,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,230,620","567,017,054","569,177,750",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,39,1,"15,293,050","259,420,938","15,096,351","18,115,516","571,502,318",576,"4,186,144,145",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,52,"18,492","18,492",26,0,0,0,75,0,0,15,19,18,7,13,"11,778,976",0,"2,473,966,336","35,834,826,080","204,736,608",0,0,576,0,0,726,36,921
0,1,1,0,1,1574400,1,1211250000,1,204000000,0.155586004257,1979,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,782,403","567,725,279","581,385,414",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,32,1,"14,683,747","261,512,662","14,700,316","18,228,944","562,761,860",613,"4,303,239,298",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,54,"19,237","19,237",39,0,0,0,75,0,0,17,20,19,4,15,"115,075,104",0,"2,446,198,848","53,221,664,320","336,150,624",0,0,613,0,0,776,38,894
0,1,0,0,1,1420800,1,943500000,1,204000000,0.162599086761,1370,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,548,569","592,526,687","581,988,052",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"15,138,457","261,729,504","15,245,112","19,703,927","582,654,525",753,"4,388,376,645",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,56,"19,560","19,560",38,0,0,0,60,0,0,17,22,21,6,15,"225,132,384",0,"2,598,432,032","25,862,113,056","287,417,152",0,0,753,0,0,900,42,"1,095"
0,1,0,0,1,1420800,1,943500000,1,204000000,0.163208961487,1370,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"19,100,630","584,909,825","582,371,821",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"14,825,637","259,360,507","15,117,385","19,579,430","598,030,813",771,"4,276,803,039",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,54,"19,091","19,091",34,0,0,0,51,0,0,17,21,20,6,15,"227,244,192",0,"2,465,270,944","28,879,100,128","246,064,448",0,0,771,0,0,886,40,"1,080"
0,1,0,0,1,1420800,1,943500000,1,204000000,0.16576218605,1370,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,198,669","582,207,085","594,675,559",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,34,1,"15,070,812","265,682,297","14,851,290","19,471,252","576,694,189",615,"4,203,949,639",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,64,"19,203","19,203",24,0,0,0,75,0,0,17,22,21,6,15,"10,839,424",0,"2,439,473,440","49,373,190,816","226,519,040",0,0,615,0,0,735,42,966
0,1,0,0,1,1420800,1,943500000,1,204000000,0.170788049698,1065,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,724,385","576,215,418","569,828,954",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"14,940,109","257,408,186","15,063,149","18,286,952","574,945,486",626,"4,237,821,632",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,49,"18,172","18,172",27,0,0,0,50,0,0,15,18,17,4,13,"118,599,872",0,"2,392,974,592","28,385,287,808","246,560,736",0,0,626,0,0,737,34,928
0,1,0,0,1,1420800,1,943500000,1,204000000,0.165061950684,1370,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,611,247","590,320,806","577,216,698",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"14,998,929","254,719,810","14,843,755","18,438,998","586,305,186",623,"4,162,116,191",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,51,"18,753","18,753",35,0,0,0,51,0,0,17,21,20,4,15,"211,617,984",0,"2,383,799,488","26,053,743,616","215,827,840",0,0,623,0,0,718,40,979
0,1,1,0,1,652800,1,408000000,1,1062400000,0.0897710323334,836,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,782,542","537,716,366","534,662,419",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,30,1,"14,280,819","253,979,004","14,092,681","17,255,855","536,266,942",448,"2,196,105,667",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,40,"18,291","18,291",14,0,0,0,40,0,0,15,18,17,3,13,"106,772,224",0,"1,247,558,144","6,775,619,584","36,081,056",0,0,448,0,0,532,34,706
0,1,1,0,1,652800,1,408000000,1,1062400000,0.0915188789368,1140,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,944,605","533,915,092","547,029,149",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"14,393,292","254,626,976","13,861,145","18,388,808","536,113,244",487,"2,168,037,772",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,49,"18,763","18,763",28,0,0,0,45,0,0,17,21,20,3,15,"9,731,968","1,896,256","1,325,120,384","19,956,767,392","59,959,072",0,0,487,0,0,621,40,777
0,1,1,0,1,652800,1,408000000,1,1062400000,0.0939049720764,988,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"17,060,705","539,258,475","529,451,205",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,29,1,"13,779,225","250,847,311","13,657,997","16,909,048","534,483,670",442,"2,095,055,387",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50,"18,573","18,573",30,0,0,0,51,0,0,15,19,18,3,13,"113,730,656",0,"1,362,313,120","19,879,300,992","76,355,840",0,0,442,0,0,568,36,700
0,1,1,0,1,652800,1,408000000,1,1062400000,0.0958459377289,684,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"15,911,774","530,793,580","524,385,150",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,33,1,"14,036,261","249,065,440","13,781,452","16,761,429","525,348,089",432,"2,078,504,952",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37,"17,641","17,641",21,0,0,0,35,0,0,13,16,15,3,11,"4,238,656",0,"1,298,312,768","10,148,720,160","36,059,488",0,0,432,0,0,552,30,680
0,1,1,0,1,652800,1,408000000,1,1062400000,0.0912210941315,684,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"16,563,448","537,914,381","533,200,660",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,961,329","251,056,645","14,183,738","16,259,206","540,770,120",456,"2,199,542,150",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,35,"17,882","17,882",22,0,0,0,35,0,0,13,16,15,3,11,"104,932,576",0,"1,250,146,944","10,482,597,344","51,174,816",0,0,456,0,0,561,30,726
0,1,0,1,1,1574400,1,497250000,1,1331200000,0.0805840492249,1140,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,647,352","518,776,060","524,575,395",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,925,169","253,649,492","13,584,767","17,655,336","524,643,799",466,"2,061,165,768",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,50,"18,741","18,741",19,0,0,0,45,0,0,17,21,20,6,15,"104,242,400",0,"1,164,468,832","8,101,230,336","29,723,488",0,0,466,0,0,649,40,746
0,1,0,1,1,1574400,1,497250000,1,1331200000,0.0816030502319,1520,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"18,701,927","528,225,592","523,385,873",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,35,1,"13,696,963","257,247,852","13,812,355","18,355,762","525,644,393",497,"2,160,339,486",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,56,"19,742","19,742",11,0,0,0,48,0,0,19,23,22,4,17,"6,950,464",0,"1,188,541,536","9,554,177,440","38,513,088",0,0,497,0,0,605,44,747
0,1,0,1,1,1574400,1,497250000,1,1331200000,0.0803809165955,1520,25,64,896,5000,0,25,1000000,950000,1,0,1,0,10,0,3000,20,500,43200,0,500,0,8192,536870912,65530,11337,32768,0,1,0,0,0,50,3,0,1,60,1310,100,"19,093,061","520,784,697","525,120,664",0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,31,1,"13,742,555","252,700,582","13,931,316","17,363,362","532,239,283",483,"2,158,372,941",0,1,1,0,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,1,1,3,50,50,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,59,"19,254","19,254",21,0,0,0,57,0,0,19,23,22,8,17,"5,841,568",0,"1,186,268,128","13,082,893,280","40,458,720",0,0,483,0,0,638,44,803
